,SUBJECT,DATE,WB_ny_gdp_mktp_cd,subject,date,umap0,umap1,umap2,pca0,pca1,pca2
192,ALB,1979,-67731027793.51067,3,1979.0,5.296039,4.798265,10.665264,-0.06110281316186344,0.000818404642168852,2.769460629659192e-05
193,ALB,1980,-81651775534.07709,3,1980.0,5.2962823,4.9519176,10.591973,-0.0604552147419834,0.0011335619745873901,0.00017637902374662034
194,ALB,1981,-6071363674.402455,3,1981.0000000000002,5.2974644,4.9896564,10.618447,-0.060422275725045514,0.0009855088751136978,7.447273692862542e-05
195,ALB,1982,-6887761928.855953,3,1982.0000000000002,5.2955966,4.972461,10.590178,-0.06040115491591145,0.0010771000746623242,0.00014598870637011247
196,ALB,1983,-18554651302.040417,3,1983.0000000000002,5.3375382,4.9464293,10.445667,-0.05996011385256786,0.0008631981465753726,-0.00013510972225935078
197,ALB,1984,1857338012.0,3,1983.9999999999998,9.313582,5.580268,10.404132,-0.05870134398938029,0.00012528535870442848,0.00014842195119761482
198,ALB,1985,1897050133.0,3,1984.9999999999998,9.290822,5.58125,10.37433,-0.0585756569964481,0.00026495604047528334,0.0002559758721506312
199,ALB,1986,2097326249.9999998,3,1985.9999999999998,9.29144,5.5821996,10.373547,-0.058448601967509624,0.00012140226562372442,0.000204158707459629
200,ALB,1987,2080796250.0,3,1986.9999999999998,9.294863,5.58901,10.366916,-0.05834951040568605,0.00015728807324553014,0.00022351184947552727
201,ALB,1988,2051236250.0,3,1988.0,9.277246,5.586614,10.345961,-0.05819570993932668,0.0003433008672196287,0.00022882211131231977
202,ALB,1989,2253090000.0,3,1989.0,9.3140745,5.6024284,10.286999,-0.05827365716502267,0.00020891421078746922,0.00045712810926544403
203,ALB,1990,2028553750.0,3,1990.0,9.408546,5.6686645,10.356628,-0.058486183350232784,0.00043663167500682137,0.0004108289259969693
204,ALB,1991,1099559028.0,3,1991.0,9.49116,5.664362,10.416656,-0.05857465339262191,0.00023169785205649781,0.0004001323895221573
205,ALB,1992,652174990.8,3,1992.0,9.47981,5.6981044,10.37323,-0.05854549169760877,0.00022072426573833284,0.0003427332507100865
206,ALB,1993,1185315468.0,3,1993.0,9.465769,5.6974463,10.380658,-0.058579083646716636,0.00025482592303342777,0.00039781684414354966
207,ALB,1994,1880951520.0,3,1994.0,11.0146055,8.53887,10.868741,-0.05915517968047268,0.0013533504101739904,0.0001606724239143399
208,ALB,1995,2392764853.0,3,1995.0,11.820005,7.8766384,7.965594,-0.05886942384891649,0.0014485276328922647,0.00018105231164798014
209,ALB,1996,3199642580.0,3,1996.0000000000002,14.143319,9.766361,7.999531,-0.05857367435203109,0.0014526188068734762,0.0004901150779782858
210,ALB,1997,2258515610.0,3,1997.0000000000002,14.146785,9.778348,7.997735,-0.058632679485108266,0.001434599219869728,0.0005043974887156587
211,ALB,1998,2545967253.0,3,1998.0000000000002,14.149407,9.765486,8.001481,-0.058609083011430835,0.0014448284601647752,0.0005013143704090655
212,ALB,1999,3212119044.0,3,1998.9999999999998,14.144559,9.760208,7.9879866,-0.05854704311537891,0.0014591227526992055,0.0004777947336774875
213,ALB,2000,3480355189.0,3,1999.9999999999998,13.851668,9.124415,7.4667616,-0.05843020894919888,0.0014365080020228552,0.0003920418827361394
214,ALB,2001,3922099471.0,3,2000.9999999999998,13.839262,9.091929,7.4557757,-0.05840561643183694,0.0014449203257243899,0.0003884935734084266
215,ALB,2002,4348070165.0,3,2002.0,13.783931,9.000588,7.410916,-0.05835899928029107,0.0014527497033831258,0.0003734783061704501
216,ALB,2003,5611492283.0,3,2003.0,14.288138,8.990287,4.446639,-0.058089415071597934,0.0014175140941920731,0.0003964580554437549
217,ALB,2004,7184681398.999999,3,2004.0,14.380755,8.838182,4.220537,-0.05795912546725842,0.0014461754422849605,0.0003633583782217101
218,ALB,2005,8052075642.0,3,2005.0,14.44133,8.799666,4.108375,-0.057876553496280875,0.0014692179198148726,0.0003373242752625735
219,ALB,2006,8896073938.0,3,2006.0,14.448734,8.811538,4.1222053,-0.057766463420135195,0.0015087256016788973,0.000304847887058457
220,ALB,2007,10677321490.0,3,2007.0,16.0863,8.096511,5.427662,-0.057493630797096455,0.0016175782611769188,0.000212861348554963
221,ALB,2008,12881353508.000002,3,2008.0,16.197456,8.029253,5.5378284,-0.05725348872277631,0.0017035670115618192,0.00012982888261612197
222,ALB,2009,12044208086.0,3,2009.0,16.20514,8.067806,5.4865355,-0.05723878324463415,0.0017139399213024023,0.00010879632230467849
223,ALB,2010,11926953213.999998,3,2010.0000000000002,16.199934,8.068902,5.458932,-0.05728992885198921,0.0016601417915704626,0.00015988781723874992
224,ALB,2011,12890866743.0,3,2011.0000000000002,16.205486,8.074045,5.4766307,-0.057138565912094076,0.0017110550123388831,0.00014196803168876266
225,ALB,2012,12319784886.0,3,2012.0000000000002,16.17971,8.072455,5.470025,-0.05729034391717727,0.0016568252731464614,0.00018007724636283362
226,ALB,2013,12776280961.0,3,2012.9999999999998,16.200937,8.06778,5.4594836,-0.057200218521843885,0.0016659530597887332,0.00016039908533231801
227,ALB,2014,13228247844.0,3,2013.9999999999998,16.16831,8.062608,5.5111256,-0.057219970284790346,0.001763997316733299,0.00015800918873190814
228,ALB,2015,11386931490.0,3,2014.9999999999998,15.5237875,8.09527,6.087603,-0.05761784632111076,0.001987687500942492,0.00017194122682680625
229,ALB,2016,11861352705.0,3,2016.0,16.135357,8.076058,5.503887,-0.057389649302627146,0.0017459704369677087,0.0001803897538229129
230,ALB,2017,13025062196.000002,3,2017.0,12.463127,7.1337056,6.405975,-0.05751022430708533,0.0018323498271026956,9.797655404330096e-05
231,ALB,2018,15058879129.0,3,2018.0,12.606531,7.106769,11.130458,-0.058509804020158325,0.0016511185248817108,-0.0003194404257633161
232,AND,1961,856960429237.3411,4,1961.0,11.003813,-5.4382424,3.8678794,-0.01231465532478924,0.0048210245058661096,-0.0026903281867521277
233,AND,1962,870117656035.4934,4,1962.0,15.940217,-3.746032,5.4128513,-0.015412663829470655,0.002666512158905143,-0.007113330221140677
234,AND,1963,895257231351.5568,4,1963.0,15.976046,-3.7086093,5.4505076,-0.013935156477794131,0.0023076508133613206,-0.006888413819256986
235,AND,1964,842310663766.5614,4,1964.0,15.976154,-3.7123127,5.445917,-0.017465172908182003,0.003166913042694346,-0.008145522567155191
236,AND,1965,877976750125.1002,4,1965.0,15.987045,-3.6998794,5.458947,-0.015477188335959315,0.0024256164375363234,-0.007462611321693144
237,AND,1966,854257734844.8246,4,1966.0,15.998088,-3.6890516,5.467465,-0.017966301405771178,0.002683760584292294,-0.006074802885844635
238,AND,1967,888885930674.9071,4,1967.0000000000002,15.961016,-3.7123291,5.4459186,-0.01460444477901875,0.0021761526404178765,-0.006533172399994028
239,AND,1968,672113861362.1536,4,1968.0000000000002,15.97801,-3.708958,5.450045,-0.017972457007156446,0.003304123430028211,-0.006355385771494387
240,AND,1969,203957165581.6714,4,1969.0000000000002,16.15118,-3.613047,5.5892057,-0.019011034496249805,0.002981121329920835,-0.008061832036316254
241,AND,1970,78619206.09,4,1969.9999999999998,9.901895,-4.4966087,6.0090613,-0.029050040698652076,0.0018694078129580375,-0.0025479890639858237
242,AND,1971,89409820.36000001,4,1970.9999999999998,9.836135,-4.398336,6.0199947,-0.031540789713694575,0.0031324926394483534,-0.0003916860265995726
243,AND,1972,113408231.9,4,1971.9999999999998,9.728302,-4.3992176,6.0887804,-0.032637431909220145,0.0036065867285038954,9.355604728334333e-05
244,AND,1973,150820102.8,4,1973.0,9.80193,-4.3814054,6.035684,-0.032274105869242155,0.0036679299397595986,-0.00038418818548634627
245,AND,1974,186558696.3,4,1974.0,9.798377,-4.362641,6.05032,-0.031519705829751735,0.004794457351662486,-0.001214023075405825
246,AND,1975,220127246.4,4,1975.0,9.8283,-4.376945,6.0368547,-0.02966367631195403,0.007237851919287234,-0.0012872873173242019
247,AND,1976,227281024.6,4,1976.0,9.860439,-4.388834,6.0233335,-0.030257967718214634,0.006140846753371416,-0.0025876973438772126
248,AND,1977,254020153.29999998,4,1977.0,9.8799305,-4.4232903,6.008104,-0.027751954857233162,0.0062519402168869686,-0.0019029278480367266
249,AND,1978,308008897.6,4,1978.0,9.8879595,-4.4288325,6.017413,-0.028148483715502638,0.006332046881013976,-0.0014582468594470596
250,AND,1979,411578334.2,4,1979.0,9.887537,-4.4337564,6.014451,-0.02829492567439165,0.006064373652209284,-0.001247393942634225
251,AND,1980,446416105.8,4,1980.0,9.89911,-4.4047556,5.9892554,-0.027898228271174948,0.006439310595077078,-0.001192772578609137
252,AND,1981,388958731.3,4,1981.0000000000002,9.911165,-4.415539,5.969759,-0.028403339109876073,0.006333033154167643,-0.001135186477174899
253,AND,1982,375895956.3999999,4,1982.0000000000002,9.9712515,-4.427194,5.9438915,-0.02617745609541813,0.00714431500768219,-0.0009522392976875293
254,AND,1983,327861832.9,4,1983.0000000000002,9.996522,-4.415425,5.915076,-0.02524359363417913,0.007964515569700441,0.0002667726408365546
255,AND,1984,330070689.3,4,1983.9999999999998,9.901927,-4.495687,6.105224,-0.023943560053966157,0.008284795752337584,-0.003980976619147547
256,AND,1985,346737964.8,4,1984.9999999999998,9.995703,-4.396541,5.9237895,-0.026705265923401347,0.006184648834993398,-0.00048676017494465195
257,AND,1986,482000594.0,4,1985.9999999999998,9.973236,-4.451246,5.9548225,-0.026035438351547476,0.0062929265095962375,-0.0008019088239593099
258,AND,1987,611316399.4,4,1986.9999999999998,9.934571,-4.457969,6.025145,-0.02401148543723782,0.006221462707821403,-0.00025358320838835246
259,AND,1988,721425939.2,4,1988.0,10.004607,-4.449263,5.9398465,-0.023333439435529103,0.0063077784633597655,-0.00015821503385441356
260,AND,1989,795449332.4,4,1989.0,10.09093,-4.452939,5.8400416,-0.02192074698011986,0.007284376267266468,0.0003628385460289397
261,AND,1990,1029048482.0,4,1990.0,10.165561,-4.4617896,5.767984,-0.02201879867576068,0.006573542774729849,0.000299542349733571
262,AND,1991,1106928583.0,4,1991.0,10.129279,-4.425286,5.759868,-0.024779154565550507,0.005280030293879076,0.0019214190963337814
263,AND,1992,1210013652.0,4,1992.0,10.158485,-4.416627,5.7463636,-0.023909318561288976,0.005258167193682311,0.002456258800071499
264,AND,1993,1007025755.0,4,1993.0,10.14455,-4.3808455,5.8048296,-0.022707110942553326,0.004680977721099568,0.0024526577440485407
265,AND,1994,1017549124.0,4,1994.0,10.048794,-4.376764,5.8842382,-0.022948647242983056,0.004042190088941899,0.0024472408081639193
266,AND,1995,1178738991.0,4,1995.0,10.120084,-4.285657,5.7644963,-0.022633385457046372,0.0018302681908498517,0.0010318845260635194
267,AND,1996,1223945357.0,4,1996.0000000000002,10.106524,-4.2883964,5.7808867,-0.022219015973758468,0.003207442771482692,0.0016677584618051675
268,AND,1997,1180597273.0,4,1997.0000000000002,10.104094,-4.2910333,5.7743177,-0.01707988161769167,0.00036658239353156336,-0.0006240392476165407
269,AND,1998,1211932398.0,4,1998.0000000000002,10.067564,-4.2609525,5.8492355,-0.02291449929310008,0.0029842229004007257,0.002390986113236215
270,AND,1999,1239876305.0,4,1998.9999999999998,10.106699,-4.335963,5.7894754,-0.019486046292613763,0.0022772100921939205,0.00038073698668048944
271,AND,2000,1434429703.0,4,1999.9999999999998,10.111306,-4.3699274,5.7901945,-0.02245467089819962,0.006837808268263953,-0.0043561299521949
272,AND,2001,1496912752.0,4,2000.9999999999998,10.089138,-4.363065,5.7871103,-0.020211664004368333,0.007718443301966834,-0.006070556235906646
273,AND,2002,1733116882.9999998,4,2002.0,10.154367,-4.4232635,5.749624,-0.019255144544965803,0.006637526247204875,-0.005601544192804108
274,AND,2003,2398645598.0,4,2003.0,2.7035336,-4.3453507,8.1816025,-0.022329117271814188,0.004796004044737562,-0.008455493085910593
275,AND,2004,2935659300.0000005,4,2004.0,2.6662004,-4.3036056,8.224753,-0.021402502210506918,0.006465316263115829,-0.00872596269980199
276,AND,2005,3255789080.9999995,4,2005.0,2.658216,-4.3003516,8.230609,-0.019745609442330267,0.007389788155444817,-0.008908849597596948
277,AND,2006,3543256806.0,4,2006.0,2.6512582,-4.2992125,8.232593,-0.017199763629203935,0.008140437064147323,-0.010503039067026017
278,AND,2007,4016972351.0,4,2007.0,2.6433582,-4.3010116,8.240825,-0.018180442096263936,0.010297847905359077,-0.009346264795705723
279,AND,2008,4007353157.0,4,2008.0,2.6410596,-4.3003135,8.243175,-0.01697115378722557,0.009581418190337008,-0.009505039158702239
280,AND,2009,3660530703.0000005,4,2009.0,2.6424177,-4.3000317,8.241588,-0.020733185945164833,0.009846568906436664,-0.008637848315035982
281,AND,2010,3355695364.0,4,2010.0000000000002,2.6344535,-4.316271,8.254045,-0.018749884238622238,0.0101432391660869,-0.010626262309434675
282,AND,2011,3442062830.0000005,4,2011.0000000000002,2.6458523,-4.301563,8.241582,-0.020102259220934244,0.008103500901723341,-0.009269415943324229
283,AND,2012,3164615187.0,4,2012.0000000000002,2.642177,-4.297011,8.242291,-0.017251179985374267,0.008896803466566277,-0.009652635181007476
284,AND,2013,3281585236.0,4,2012.9999999999998,2.6403046,-4.2928014,8.24291,-0.01580505004949786,0.008945436248476163,-0.011246438287787664
285,AND,2014,3350736367.0000005,4,2013.9999999999998,2.6457958,-4.2868323,8.238518,-0.019403673546241736,0.0033562018465411823,-0.011992238075525404
286,AND,2015,2811489409.0,4,2014.9999999999998,2.6456766,-4.284955,8.236488,-0.012019995897033958,0.009895065637598633,-0.011131551070279298
287,AND,2016,2877311947.0,4,2016.0,2.6449022,-4.286987,8.23652,-0.010922586952644283,0.012600255660655172,-0.0063699656665323874
288,AND,2017,3013387424.0,4,2017.0,13.434212,-5.0157595,1.4024369,0.00984625975334473,0.006280159570412721,-0.01213319827209681
289,AND,2018,3236543909.0,4,2018.0,12.8388195,-4.37992,2.1200387,0.00271954113865957,0.00505649186659636,-0.003395090079648611
290,ARB,1961,276075898664.76404,5,1961.0,14.0668,-1.0788493,3.8105152,-0.05195870989127713,0.0008026689470643218,0.0003891232319614263
291,ARB,1962,114473079585.94244,5,1962.0,7.8995576,4.8723226,3.198096,-0.05379619525262277,-0.0018102385201958797,0.005050530818692262
292,ARB,1963,138292102626.55276,5,1963.0,7.897919,4.9083652,3.1618752,-0.05400954675056123,-0.0017287593862867299,0.004674219738426401
293,ARB,1964,185249186880.79922,5,1964.0,7.897189,4.860076,3.2107368,-0.05397804471756372,-0.0020426987291847012,0.004588932668975347
294,ARB,1965,203134667573.8464,5,1965.0,7.8980994,4.8726234,3.1921701,-0.05349724067772815,-0.002008793953638594,0.004858126917435774
295,ARB,1966,215706543219.93488,5,1966.0,7.8897486,4.843201,3.2039447,-0.05274337690504337,-0.002923369121170028,0.0062587511854834185
296,ARB,1967,216795375960.41858,5,1967.0000000000002,7.909686,4.8109703,3.208838,-0.052124115371242265,-0.0020592940016795997,0.007112248746409174
297,ARB,1968,25602754731.0,5,1968.0000000000002,13.812075,4.6908774,7.782662,-0.056587133627687636,0.0023618577017376252,-0.0005174864770306791
298,ARB,1969,28133065340.000004,5,1969.0000000000002,13.871146,4.6157045,7.766283,-0.057531884495424686,0.0026854635024673845,-0.00010087823242705413
299,ARB,1970,31706566562.999996,5,1969.9999999999998,13.673837,4.6327376,7.751555,-0.05738418087290461,0.0028561935025718612,-0.00034979074181083563
300,ARB,1971,36733861634.0,5,1970.9999999999998,13.749275,4.7236185,7.8474116,-0.057610537151430524,0.002226143195734492,-0.00011780605837899618
301,ARB,1972,43793898646.0,5,1971.9999999999998,13.570519,4.7061768,7.7143383,-0.0568453276247423,0.0019659715729781653,-0.0001950896740636774
302,ARB,1973,55449545962.0,5,1973.0,13.477169,4.649763,7.605921,-0.055918830102288465,0.001947044766886514,-4.044983186509677e-05
303,ARB,1974,105000000000.0,5,1974.0,11.722021,1.1205297,4.723522,-0.053204192806536245,0.002725194367264677,0.0016320284846287714
304,ARB,1975,117000000000.0,5,1975.0,11.67673,0.86033094,4.5083246,-0.05001385102324878,0.0028477760237004407,0.0019761236117407264
305,ARB,1976,145000000000.0,5,1976.0,11.5650215,0.86305034,4.3801646,-0.04765940919680669,0.0010747206856641283,0.0020277510813487354
306,ARB,1977,167000000000.0,5,1977.0,12.245804,2.4230237,1.6204838,-0.03902166890355612,0.005560572382374957,0.003886836369349849
307,ARB,1978,184000000000.0,5,1978.0,12.371786,2.3762994,1.561081,-0.03596619057108865,0.006030857039639647,0.00281638217658529
308,ARB,1979,249000000000.0,5,1979.0,11.710754,2.1272871,-0.5594657,-0.02662373118541313,0.00802484921283836,0.0038579191346947424
309,ARB,1980,337000000000.0,5,1980.0,11.813032,2.2467432,-0.5667418,-0.01628540523302494,0.010522673889202161,0.008465194555211745
310,ARB,1981,348000000000.00006,5,1981.0000000000002,11.697166,2.3364575,-0.60184085,-0.013438817208565304,0.012470445702679894,0.006825540482457534
311,ARB,1982,326000000000.0,5,1982.0000000000002,11.672261,2.1902263,-0.71774566,-0.01624012307240152,0.009356603135706461,0.0030495582671757966
312,ARB,1983,306000000000.0,5,1983.0000000000002,11.65853,2.0895548,-0.6500321,-0.02054014320865005,0.006854275832737483,0.00048107391577289257
313,ARB,1984,311000000000.0,5,1983.9999999999998,11.676591,2.0424933,-0.61468714,-0.02237251774172862,0.005825048271840768,-0.0007026066936025244
314,ARB,1985,307000000000.0,5,1984.9999999999998,11.63187,2.0242012,-0.5230013,-0.025141759354368715,0.004492788513015094,-0.00116414062528116
315,ARB,1986,293000000000.0,5,1985.9999999999998,11.619316,1.9995039,-0.32763472,-0.028438146413060257,0.002553195775578266,-0.0023673925210995475
316,ARB,1987,313000000000.0,5,1986.9999999999998,11.548352,1.9839275,-0.33856952,-0.027628798950875097,0.0030067238207381803,-0.0032348196316465652
317,ARB,1988,308000000000.0,5,1988.0,11.591776,1.9849256,-0.46325693,-0.025883041739459538,0.004120224787605695,-0.004077298849792836
318,ARB,1989,323000000000.0,5,1989.0,11.606495,2.0025442,-0.72696537,-0.023781352055483027,0.003762415646291811,-0.0035626201617552995
319,ARB,1990,447000000000.0,5,1990.0,11.644634,2.219154,-1.2314423,-0.017397253207951147,0.005553915238655421,-0.0016629133630838761
320,ARB,1991,441000000000.0,5,1991.0,11.594354,2.3005078,-1.4859581,-0.01403491368587884,0.0061191835945045925,-0.0030777372831860537
321,ARB,1992,472000000000.0,5,1992.0,11.583798,2.3285108,-1.6034223,-0.011974161748603301,0.005746425629396427,-0.0031205142109200262
322,ARB,1993,477000000000.0,5,1993.0,11.600453,2.3277037,-1.6194171,-0.0121849824706306,0.005395033195348737,-0.003681935570194962
323,ARB,1994,487999999999.99994,5,1994.0,11.552161,2.3841476,-1.6279905,-0.01093712333283264,0.0053978005055085425,-0.003998918954053648
324,ARB,1995,523999999999.99994,5,1995.0,10.515408,2.5549963,-1.7915385,-0.011585472755284992,0.0047308985968185,-0.00267236303803186
325,ARB,1996,578000000000.0,5,1996.0000000000002,10.479044,2.619805,-1.7902328,-0.007378646924537102,0.0049939117881325585,-0.0011394848520418115
